inventoryRowId,legacyRecordId,legacyName,sourceLocation,sourceSymbolOrCollection,sourceType,currentEntityType,currentStatus,currentCategory,currentSubcategory,currentMetrics,currentUnits,currentChallengeTypes,currentWorkoutUsage,currentContentAvailable,duplicateCandidateGroup,runtimeReachability,evidenceReference,notes
"FIT-LEG-0210","group-fitness","Group Fitness Classes","scripts/seedBaselineData.ts","exerciseInterests","fitness-interest-option","fitness-interest","seed-only","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(👥)","candidate-group-fitness","seed-only","scripts/seedBaselineData.ts:45","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0211","hiit","HIIT/Circuit Training","scripts/seedBaselineData.ts","exerciseInterests","fitness-interest-option","fitness-interest","seed-only","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⚡)","candidate-hiit-circuit","seed-only","scripts/seedBaselineData.ts:46","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0212","pilates","Pilates","scripts/seedBaselineData.ts","exerciseInterests","fitness-interest-option","fitness-interest","seed-only","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🤸)","candidate-pilates","seed-only","scripts/seedBaselineData.ts:47","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0213","dancing","Dancing","scripts/seedBaselineData.ts","exerciseInterests","fitness-interest-option","fitness-interest","seed-only","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(💃)","candidate-dance","seed-only","scripts/seedBaselineData.ts:48","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0214","stretching","Stretching/Mobility","scripts/seedBaselineData.ts","exerciseInterests","fitness-interest-option","fitness-interest","seed-only","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🙆)","candidate-mobility-stretching","seed-only","scripts/seedBaselineData.ts:49","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0215","other","Other","scripts/seedBaselineData.ts","exerciseInterests","fitness-interest-option","fitness-interest","seed-only","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(✍️)","candidate-other","seed-only","scripts/seedBaselineData.ts:50","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0216","running","Running","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏃)","candidate-running","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:12","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0217","walking","Walking","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🚶)","candidate-walking","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:13","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0218","gym-weightlifting","Gym / Weightlifting","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(💪)","candidate-gym-weightlifting","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:14","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0219","home-workouts","Home Workouts","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏠)","candidate-home-workouts","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:15","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0220","yoga","Yoga","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🧘)","candidate-yoga","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:16","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0221","swimming","Swimming","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏊)","candidate-swimming","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:17","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0222","cycling","Cycling","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🚴)","candidate-cycling","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:18","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0223","football","Football (Soccer)","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⚽)","candidate-football-soccer","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:19","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0224","basketball","Basketball","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏀)","candidate-basketball","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:20","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0225","hiking","Hiking","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⛰️)","candidate-hiking","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:21","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0226","group-fitness","Group Fitness Classes","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(👥)","candidate-group-fitness","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:22","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0227","hiit-circuit","HIIT / Circuit Training","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⚡)","candidate-hiit-circuit","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:23","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0228","pilates","Pilates","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🤸)","candidate-pilates","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:24","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0229","dancing","Dancing","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(💃)","candidate-dance","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:25","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0230","martial-arts","Martial Arts / Boxing","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🥊)","candidate-martial-arts-boxing","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:26","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0231","jump-rope","Jump Rope / Skipping","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🪢)","candidate-jump-rope","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:27","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0232","badminton","Badminton","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏸)","candidate-badminton","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:28","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0233","stretching-mobility","Stretching / Mobility","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🙆)","candidate-mobility-stretching","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:29","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0234","other","Other","src/features/Profile/ProfileInterestsScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(✍️)","candidate-other","active-direct","src/features/Profile/ProfileInterestsScreen.tsx:30","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0235","running","Running","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏃)","candidate-running","active-direct","src/features/Profile/EditProfileScreen.tsx:13","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0236","walking","Walking","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🚶)","candidate-walking","active-direct","src/features/Profile/EditProfileScreen.tsx:14","Selectable vocabulary; not a CatalogExercise record."
